id,price,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
1305,175,f,1,f,-37.84426,144.99904,Apartment,Entire home/apt,4,1,2,2,1500,40,0,2,4,9,93,9,9,10,10,10,10,f,moderate,0.61
1306,125,f,1,f,-37.85602,145.04071,Apartment,Entire home/apt,4,1,1,2,0,80,25,3,1125,2,100,10,10,10,10,9,10,f,moderate,2
1307,119,f,1,f,-37.8636,145.0134,Apartment,Entire home/apt,4,1,2,4,180,50,0,7,365,0,,,,,,,,f,flexible,
1308,68,f,1,f,-37.93186,145.1295,Townhouse,Private room,2,1,1,1,,,0,1,1125,0,,,,,,,,t,flexible,
1309,270,f,1,f,-37.78595,144.88643,House,Entire home/apt,5,3,3,3,,,0,7,14,0,,,,,,,,f,flexible,
1310,88,f,1,f,-37.79579,145.14698,Villa,Private room,1,1,0,1,0,20,0,1,1125,5,100,10,10,10,10,9,10,t,flexible,5
1311,163,f,94,f,-37.83556,144.9847,Condominium,Entire home/apt,4,1,2,3,300,189,0,2,1125,4,100,10,10,10,10,10,10,t,strict_14_with_grace_period,3
1312,90,t,24,f,-37.81472,144.95391,Apartment,Entire home/apt,2,1,1,1,300,50,0,2,250,24,100,10,10,10,10,10,10,f,strict_14_with_grace_period,1.85
1313,200,f,1,f,-37.8129,144.97391,Apartment,Entire home/apt,4,1,2,2,200,80,20,1,1125,3,100,10,10,10,10,10,9,t,flexible,3
1314,139,t,1,f,-37.84261,144.95707,House,Entire home/apt,2,1,1,2,325,90,25,2,60,114,97,10,10,10,10,10,10,f,strict_14_with_grace_period,1.88
1315,151,t,1,f,-37.87143,145.01801,House,Entire home/apt,7,1,2,5,0,90,40,2,90,19,95,10,9,10,10,9,10,f,moderate,4.52
1316,274,t,5,t,-37.81684,144.97224,Apartment,Entire home/apt,4,2,2,2,400,50,20,3,1125,112,98,10,10,10,10,10,10,f,strict_14_with_grace_period,2.24
1317,181,f,1,f,-37.80627,144.99716,House,Entire home/apt,4,1,2,3,500,75,0,2,1125,15,100,10,10,10,10,10,10,f,moderate,0.25
1318,43,f,2,t,-37.76114,144.99966,Bungalow,Private room,3,1,1,2,0,15,15,1,100,20,94,10,9,10,10,10,10,f,moderate,1.66
1319,250,f,1,f,-37.85772,145.01037,Apartment,Entire home/apt,4,1,2,2,,100,0,1,1125,7,91,9,8,10,9,9,8,f,flexible,0.2
1320,100,f,1,t,-37.75809,144.95289,House,Entire home/apt,4,1,2,2,,35,20,4,1125,2,70,8,7,10,10,10,6,f,moderate,0.05
1321,80,f,5,f,-37.82408,144.9616,Condominium,Private room,2,1,1,2,300,50,30,3,1125,3,93,9,9,9,10,9,9,f,strict_14_with_grace_period,1.45
1322,144,f,5,t,-37.87086,144.98041,Apartment,Entire home/apt,3,1,2,2,,,0,2,21,26,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.65
1323,50,t,1,f,-37.91389,145.24618,House,Private room,2,1,1,1,0,0,10,1,14,52,98,10,10,10,10,10,10,t,strict_14_with_grace_period,3.31
1324,98,t,1,f,-37.85397,145.01585,House,Private room,2,1,1,1,0,45,0,1,1125,34,100,10,10,10,10,10,10,f,moderate,1.78
1325,36,f,3,f,-37.99782,145.19612,House,Private room,1,1,3,1,,35,0,3,1125,8,100,10,10,10,10,9,10,f,strict_14_with_grace_period,0.47
1326,680,f,130,t,-37.81929,145.00237,House,Entire home/apt,6,2,4,5,2000,398,0,7,1125,0,,,,,,,,t,strict_14_with_grace_period,
1327,100,t,71,f,-37.82588,144.96146,Apartment,Entire home/apt,5,1,2,2,400,99,29,2,1125,121,95,10,10,9,10,10,9,t,strict_14_with_grace_period,4.22
1328,80,f,1,t,-37.81041,144.96212,Apartment,Private room,2,1,1,1,,18,0,1,1125,0,,,,,,,,f,flexible,
1329,161,f,1,f,-37.74832,145.70401,Bungalow,Entire home/apt,2,1,1,2,,,0,1,1125,2,100,10,10,10,10,10,10,f,strict_14_with_grace_period,2
1330,100,f,3,f,-37.81387,144.9429,Apartment,Entire home/apt,4,1,1,2,,,0,1,1125,0,,,,,,,,f,flexible,
1331,64,t,1,f,-37.73923,144.75298,Bungalow,Entire home/apt,6,1.5,4,4,0,75,0,2,25,13,100,10,10,10,10,10,10,f,flexible,1.21
1332,151,f,2,f,-37.87115,145.23537,Hotel,Private room,4,1,1,2,,,0,1,1125,4,90,8,9,6,9,8,8,f,flexible,0.33
1333,53,f,2,f,-37.90468,145.02737,Townhouse,Private room,2,1.5,1,1,,,0,1,2,3,100,10,10,10,10,9,10,f,flexible,1.17
1334,999,f,1,t,-37.78594,144.93295,House,Entire home/apt,8,1,3,4,1000,94,20,2,1125,11,92,10,10,10,9,10,10,f,strict_14_with_grace_period,1.73
1335,119,t,18,f,-37.80735,144.96119,Apartment,Entire home/apt,4,1,2,2,200,100,0,1,1125,21,99,10,10,10,10,10,10,t,strict_14_with_grace_period,1.12
1336,182,f,1,f,-37.65422,145.51643,Townhouse,Entire home/apt,4,1,2,2,500,0,50,1,1125,16,93,10,10,10,10,10,9,t,moderate,5.39
1337,26,f,8,f,-37.86641,144.76951,House,Private room,2,1,1,1,0,0,19,1,14,12,93,10,9,10,10,10,9,f,flexible,0.85
1338,129,t,1,f,-37.88384,144.98999,Apartment,Entire home/apt,2,1,1,1,150,75,0,2,1125,11,96,10,10,10,10,10,10,f,strict_14_with_grace_period,2.08
1339,119,f,2,t,-37.76791,144.96296,Apartment,Entire home/apt,4,2,2,2,300,150,0,4,1125,3,100,10,10,10,10,10,10,f,strict_14_with_grace_period,1.38
1340,90,t,2,t,-37.81715,144.97826,Condominium,Private room,2,1,1,1,,50,0,2,1125,20,98,10,10,10,10,10,10,t,strict_14_with_grace_period,1.45
1341,148,t,2,f,-37.8126,144.95431,Apartment,Entire home/apt,4,1,2,2,0,110,0,3,1125,22,95,10,9,10,10,10,9,t,strict_14_with_grace_period,3.22
1342,30,f,1,t,-37.73075,145.05996,Townhouse,Private room,2,1,1,1,140,20,10,1,35,0,,,,,,,,f,flexible,
1343,235,f,2,f,-37.81466,144.96255,Apartment,Entire home/apt,4,2,2,2,,,0,1,1125,1,,,,,,,,t,flexible,0.05
1344,168,t,2,t,-37.80051,144.97926,Apartment,Entire home/apt,2,1,1,1,200,55,0,3,1125,136,98,10,10,10,10,10,10,f,strict_14_with_grace_period,3.65
1345,107,f,1,f,-37.90404,145.01821,Townhouse,Entire home/apt,4,2.5,3,3,,50,0,21,45,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.05
1346,181,t,1,f,-37.80682,144.94675,Townhouse,Entire home/apt,8,1,3,5,500,185,35,2,1124,38,98,10,10,10,10,10,10,f,strict_14_with_grace_period,2.42
1347,105,t,8,t,-37.80739,144.96167,Apartment,Entire home/apt,2,1,0,1,400,70,0,1,1125,105,93,10,10,9,9,10,9,f,strict_14_with_grace_period,2.78
1348,84,t,4,t,-37.79522,144.98144,Townhouse,Private room,2,1.5,2,0,0,20,20,2,21,173,99,10,10,10,10,10,10,t,moderate,4.22
1349,117,f,1,f,-37.82036,144.96021,Apartment,Entire home/apt,4,1,1,1,299,39,30,1,1125,1,100,10,10,10,10,10,10,t,strict_14_with_grace_period,0.03
1350,40,f,1,f,-37.63633,145.0933,House,Private room,3,1,2,2,0,20,20,1,1125,3,100,9,9,10,10,8,10,t,flexible,0.16
1351,100,f,1,f,-37.83612,144.95808,Apartment,Entire home/apt,2,1,1,1,2000,80,0,2,1125,2,80,10,7,9,10,9,9,f,moderate,0.16
1352,290,f,1,f,-37.8803,144.99098,House,Entire home/apt,6,1,3,4,1000,,0,7,1125,11,96,9,9,10,10,10,9,t,strict_14_with_grace_period,0.37
1353,109,f,1,f,-38.07058,145.13671,Boat,Entire home/apt,4,2,2,2,0,30,0,1,1125,0,,,,,,,,t,strict_14_with_grace_period,
1354,119,f,18,t,-37.83705,144.96585,Boutique hotel,Private room,2,1,1,1,126,30,0,2,1125,2,60,6,7,9,8,10,7,t,strict_14_with_grace_period,0.47
1355,293,f,7,f,-37.80796,144.96174,Apartment,Entire home/apt,4,1,2,2,300,88,55,1,28,2,70,8,7,9,8,10,6,t,strict_14_with_grace_period,0.86
1356,90,f,1,f,-37.7575,145.0385,Townhouse,Private room,1,1,1,1,,,0,2,5,0,,,,,,,,t,flexible,
1357,434,f,33,t,-37.86415,144.97393,Apartment,Entire home/apt,7,2,3,4,0,233,20,3,365,47,92,9,9,9,9,10,9,t,strict_14_with_grace_period,0.88
1358,280,f,109,f,-37.81609,144.96499,Apartment,Entire home/apt,4,3,2,2,500,150,0,1,1125,66,98,10,10,9,10,10,9,t,strict_14_with_grace_period,2.21
1359,40,f,1,t,-37.80514,144.95685,Apartment,Private room,1,1,1,1,,,0,15,28,1,40,6,6,8,6,8,4,t,flexible,0.05
1360,650,f,1,f,-37.85238,144.9853,House,Entire home/apt,8,2.5,3,3,,,0,2,30,2,100,10,10,10,10,10,10,t,flexible,0.79
1361,149,f,11,f,-37.81565,144.95479,Apartment,Entire home/apt,8,1,2,5,300,40,20,1,1125,17,95,10,9,9,9,10,10,t,strict_14_with_grace_period,3.59
1362,80,f,1,f,-37.81955,145.08398,House,Private room,2,1.5,1,1,0,15,7,1,1125,1,100,10,10,10,10,10,10,f,moderate,1
1363,405,t,1,t,-37.74126,145.19942,House,Entire home/apt,11,2,4,7,1000,160,40,2,14,20,99,10,10,10,10,10,10,f,strict_14_with_grace_period,2.33
1364,14,f,2,f,-37.82612,145.13274,House,Private room,2,1,1,2,,,0,1,1125,2,80,8,5,10,10,8,9,t,flexible,2
1365,128,f,1,t,-37.79193,145.0955,Condominium,Entire home/apt,6,2,2,5,500,89,50,3,365,25,96,10,10,10,10,10,10,t,strict_14_with_grace_period,1.18
1366,181,t,5,f,-37.81032,144.96245,Apartment,Entire home/apt,6,2,2,2,500,100,30,2,1124,126,96,10,10,10,10,10,9,t,strict_14_with_grace_period,3.38
1367,175,f,95,t,-37.80906,144.96716,Apartment,Entire home/apt,4,1,2,2,200,80,0,3,1125,3,100,10,10,10,10,10,10,t,strict_14_with_grace_period,1.76
1368,85,f,1,f,-37.83779,144.9947,Apartment,Entire home/apt,2,1,1,1,,,0,3,40,4,95,10,9,10,10,10,10,t,flexible,1.9
1369,43,f,2,f,-37.81073,144.95975,Apartment,Shared room,1,2,1,1,150,10,0,2,10,1,100,8,10,10,10,10,8,t,moderate,0.04
1370,36,f,2,t,-37.81514,144.95835,Condominium,Shared room,1,1,1,1,,10,0,1,7,85,97,10,9,10,10,10,10,t,moderate,4.4
1371,45,f,3,f,-37.70004,145.07091,House,Private room,2,1.5,1,1,0,,10,1,30,18,92,10,10,10,10,9,9,t,strict_14_with_grace_period,3
1372,139,f,2,f,-37.85179,145.00612,House,Entire home/apt,3,1,2,2,150,50,25,2,1125,4,100,10,10,10,10,10,10,f,flexible,1.36
1373,200,f,4,f,-37.81025,144.96007,Apartment,Entire home/apt,6,1,2,3,250,89,15,2,1125,2,100,10,8,10,10,10,10,t,strict_14_with_grace_period,0.16
1374,85,f,51,t,-37.8354,144.99102,Apartment,Entire home/apt,2,1,0,1,2500,250,11,14,1125,1,100,10,8,8,10,10,10,t,strict_14_with_grace_period,0.07
1375,92,f,1,f,-37.75949,144.97696,Apartment,Entire home/apt,4,1,2,2,150,80,50,1,14,0,,,,,,,,t,strict_14_with_grace_period,
1376,145,t,1,t,-37.75583,145.04192,House,Entire home/apt,4,1.5,2,2,,50,0,2,180,40,93,10,9,10,10,10,10,t,moderate,1.54
1377,399,f,16,t,-37.80945,144.9603,Apartment,Entire home/apt,6,2,3,3,750,50,0,2,99,0,,,,,,,,f,strict_14_with_grace_period,
1378,70,t,1,f,-37.82381,144.96662,Apartment,Private room,2,1,1,1,200,20,25,2,1125,42,98,10,10,10,10,10,10,t,strict_14_with_grace_period,1.8
1379,100,f,9,f,-37.81142,144.96907,Apartment,Entire home/apt,2,1,1,1,300,115,0,2,1125,7,94,9,10,9,10,10,9,f,strict_14_with_grace_period,1
1380,227,f,2,t,-37.81266,144.96177,Apartment,Entire home/apt,10,2.5,3,4,250,160,50,3,1125,143,93,10,9,10,10,10,9,f,strict_14_with_grace_period,3.1
1381,40,f,2,f,-37.88647,145.15006,Villa,Private room,1,1,1,1,200,15,0,1,1125,0,,,,,,,,t,moderate,
1382,127,t,11,f,-37.82789,144.95623,Apartment,Entire home/apt,4,1,2,3,350,70,20,1,1125,10,98,10,9,10,10,10,10,t,strict_14_with_grace_period,4.23
1383,259,f,17,f,-37.81411,144.95327,Apartment,Entire home/apt,9,2,3,6,350,89,15,1,1125,6,93,10,10,9,10,10,9,t,strict_14_with_grace_period,4.5
1384,190,f,1,f,-37.7857,144.95616,Condominium,Entire home/apt,2,2,2,2,200,100,60,2,60,8,83,9,9,9,9,9,8,f,flexible,0.09
1385,38,f,4,f,-37.88458,145.0563,Apartment,Private room,2,1,1,1,,,0,1,15,2,70,6,5,6,7,10,7,t,flexible,0.91
1386,129,t,1,t,-37.78282,144.96304,Apartment,Entire home/apt,2,1,1,1,500,70,0,3,1125,13,100,10,10,10,10,10,10,f,moderate,2.18
1387,139,f,1,f,-37.80731,144.98396,Apartment,Entire home/apt,4,1,2,2,,,0,5,12,0,,,,,,,,f,moderate,
1388,60,f,1,f,-37.81431,144.95705,Apartment,Private room,2,1,1,1,,,0,2,1125,17,91,10,10,10,10,10,9,f,flexible,1.1
1389,55,f,6,f,-37.89319,145.03419,House,Private room,1,1,1,1,200,25,0,3,14,3,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.15
1390,90,f,2,t,-37.80353,144.8853,Apartment,Entire home/apt,6,1,2,3,,64,18,1,1125,55,96,10,10,10,10,9,10,t,strict_14_with_grace_period,2.6
1391,80,f,1,f,-37.80451,144.96408,Apartment,Private room,1,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
1392,405,f,130,t,-37.83754,144.95149,House,Entire home/apt,4,3,2,2,1000,341,0,7,1125,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,1
1393,136,t,7,f,-37.82868,145.35184,Cottage,Entire home/apt,2,1.5,1,1,,85,45,1,1125,42,97,10,10,10,10,10,9,t,moderate,6.12
1394,190,f,8,f,-37.82039,144.94047,Apartment,Entire home/apt,4,1,2,2,1000,150,0,14,60,0,,,,,,,,f,strict_14_with_grace_period,
1395,109,t,18,f,-37.80557,144.96284,Apartment,Entire home/apt,2,1,1,1,200,80,0,1,30,32,97,10,9,9,10,10,10,t,strict_14_with_grace_period,2.55
1396,299,t,3,t,-37.84263,145.00006,House,Entire home/apt,6,1.5,2,4,750,150,0,2,300,82,94,9,10,10,10,10,9,t,flexible,1.24
1397,395,t,3,f,-37.81255,144.97036,Apartment,Entire home/apt,6,2.5,3,3,500,190,0,2,1125,98,100,10,10,10,10,10,10,f,strict_14_with_grace_period,4.34
1398,60,f,34,t,-37.80533,144.96342,Apartment,Entire home/apt,4,1,1,2,200,79,0,1,1125,130,91,9,8,9,9,10,9,t,strict_14_with_grace_period,3.96
1399,807,f,130,t,-37.81876,144.9885,Townhouse,Entire home/apt,6,3,3,3,2000,429,0,7,1125,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.15
1400,1351,f,1,f,-37.8343,144.97054,Apartment,Entire home/apt,6,2,2,2,,,0,1,8,0,,,,,,,,t,flexible,
1401,200,f,2,f,-37.86482,145.00927,House,Entire home/apt,5,2,3,4,0,150,10,14,1125,0,,,,,,,,f,strict_14_with_grace_period,
1402,181,t,2,t,-37.77452,144.99252,House,Entire home/apt,4,1,2,2,200,80,0,40,60,9,98,10,9,10,10,10,10,f,strict_14_with_grace_period,0.15
1403,139,t,7,t,-37.66019,145.52185,Cottage,Entire home/apt,4,1,1,3,300,50,25,1,180,28,97,10,9,10,10,10,10,t,strict_14_with_grace_period,6.41
1404,70,f,1,f,-37.82435,144.96476,Apartment,Private room,2,1,1,2,300,50,0,1,1125,0,,,,,,,,f,flexible,
1405,107,f,95,t,-37.81135,144.95866,Apartment,Entire home/apt,3,1,1,2,200,80,10,5,1125,2,100,9,9,10,10,10,10,t,strict_14_with_grace_period,0.25
1406,249,f,16,t,-37.80862,144.96044,Apartment,Entire home/apt,4,1,2,2,500,50,0,2,99,0,,,,,,,,f,strict_14_with_grace_period,
1407,135,f,5,t,-37.82358,144.96054,Apartment,Private room,2,1,1,1,500,80,80,2,1125,0,,,,,,,,f,flexible,
1408,159,f,48,f,-37.75097,144.92968,Apartment,Entire home/apt,8,1,3,5,300,165,15,1,1125,0,,,,,,,,t,strict_14_with_grace_period,
1409,109,t,9,t,-37.81223,144.97302,Apartment,Entire home/apt,2,1,1,1,300,55,0,1,30,182,98,10,10,10,10,10,9,t,strict_14_with_grace_period,6.58
1410,26,f,1,f,-37.65273,145.09235,House,Private room,1,1,1,1,,,0,3,60,0,,,,,,,,t,flexible,
1411,129,f,1,f,-37.80297,144.9824,Apartment,Entire home/apt,2,1,1,1,0,50,0,2,1125,2,100,10,10,10,10,10,10,f,flexible,0.91
1412,129,t,1,f,-37.86646,144.8369,House,Entire home/apt,5,1,3,4,0,30,10,2,21,25,98,10,10,10,10,10,10,t,flexible,1.44
1413,119,f,7,f,-37.82053,144.94401,Apartment,Private room,4,1,1,2,0,50,20,1,1125,2,90,8,6,9,9,10,8,f,strict_14_with_grace_period,1.33
1414,139,f,1,f,-37.61026,144.77462,Farm stay,Entire home/apt,9,2,3,5,0,45,35,1,1125,60,95,10,9,10,10,10,10,t,flexible,3.09
1415,163,f,1,f,-37.81466,144.95593,Condominium,Entire home/apt,4,2,2,2,400,65,15,365,1125,14,95,10,10,10,10,10,10,f,moderate,0.89
1416,163,f,66,t,-37.81566,144.95425,Apartment,Entire home/apt,6,2,2,3,299,99,14,1,1124,18,88,10,9,9,10,10,9,t,moderate,3.23
1417,90,t,1,f,-37.80833,144.96444,Apartment,Private room,1,1,1,1,0,0,0,2,60,76,98,10,9,10,10,10,10,f,flexible,3.18
1418,90,f,1,f,-37.86227,145.00045,Apartment,Entire home/apt,3,1,2,2,,,0,5,1125,3,87,7,8,7,9,7,9,t,flexible,0.17
1419,115,f,3,f,-37.72321,144.92732,Townhouse,Private room,2,1,1,1,,,0,1,1125,0,,,,,,,,t,flexible,
1420,60,t,1,f,-37.86145,144.9799,Townhouse,Private room,2,1,1,1,0,25,25,1,5,15,99,10,10,10,10,10,10,t,flexible,0.99
1421,75,f,1,f,-37.79484,144.98546,Apartment,Private room,2,1,1,1,0,30,25,1,30,144,97,10,10,10,10,10,10,f,flexible,3.55
1422,45,f,3,f,-37.83637,144.99781,House,Private room,2,2,1,1,,30,30,1,60,16,96,9,9,10,10,10,9,f,moderate,0.48
1423,58,f,39,f,-37.81449,144.95248,Condominium,Private room,2,1,1,1,200,30,10,1,365,0,,,,,,,,t,moderate,
1424,55,f,1,t,-37.76554,144.94943,Apartment,Private room,2,1,1,1,,,15,2,1125,0,,,,,,,,f,flexible,
1425,40,f,1,f,-37.83126,144.97002,Apartment,Private room,1,1,1,1,,,0,3,15,0,,,,,,,,t,flexible,
1426,190,f,1,t,-37.84608,144.94957,Apartment,Entire home/apt,4,1,2,2,,35,35,2,1125,2,,,,,,,,t,moderate,0.05
1427,45,f,1,f,-37.83457,145.27783,House,Private room,1,1.5,1,1,,,0,1,1125,1,100,10,10,10,10,10,10,f,flexible,0.25
1428,655,f,1,t,-37.84855,144.95084,House,Entire home/apt,6,2,3,3,500,350,100,3,1125,27,98,10,10,10,10,10,10,t,flexible,1.73
1429,26,f,13,f,-37.61703,144.53329,Campsite,Entire home/apt,16,1,0,1,0,0,25,1,1125,1,100,10,10,10,10,10,10,t,moderate,1
1430,40,f,1,t,-37.80053,144.89106,House,Private room,2,1,1,1,0,15,8,2,1125,35,93,10,9,10,10,10,9,f,flexible,0.99
1431,50,f,1,f,-37.8667,144.99203,Apartment,Private room,1,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
1432,181,f,2,f,-37.81599,144.93745,Apartment,Entire home/apt,3,1,1,1,200,50,28,2,31,2,100,10,10,10,10,10,10,t,moderate,0.14
1433,139,f,2,f,-37.82974,144.96875,Apartment,Entire home/apt,4,1,2,2,200,99,10,2,1125,0,,,,,,,,f,strict_14_with_grace_period,
1434,65,f,1,t,-37.7917,144.97077,Apartment,Private room,2,1,1,1,0,20,7,1,1125,19,87,9,9,9,9,9,9,t,moderate,2.77
1435,61,f,1,f,-37.80616,144.90333,Apartment,Entire home/apt,2,1,1,1,500,0,0,5,60,4,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.44
1436,50,f,2,f,-37.81728,145.13393,House,Private room,1,1.5,1,1,0,30,15,1,31,1,100,10,10,10,10,10,10,f,moderate,1
1437,26,f,1,f,-37.82971,144.96866,Apartment,Private room,1,1,1,1,,,0,7,30,0,,,,,,,,t,flexible,
1438,65,f,2,f,-37.78553,145.1758,House,Private room,2,1,1,1,,15,20,2,1125,16,89,10,9,10,9,9,10,f,flexible,0.58
1439,119,f,19,f,-37.80513,144.96137,Apartment,Entire home/apt,2,1,1,1,500,77,30,1,1122,0,,,,,,,,t,strict_14_with_grace_period,
1440,139,f,14,t,-37.81497,144.95234,Apartment,Entire home/apt,6,1,2,3,229,89,10,1,1125,15,92,9,9,9,9,10,9,t,strict_14_with_grace_period,0.66
1441,60,f,1,f,-37.85909,144.98369,Apartment,Private room,2,1,1,1,0,10,10,2,70,10,98,10,10,10,10,10,10,f,moderate,0.63
1442,190,f,31,f,-37.81186,144.97305,Apartment,Entire home/apt,4,1,2,3,0,0,0,2,1125,0,,,,,,,,f,flexible,
1443,115,t,2,f,-37.88978,145.06162,Apartment,Entire home/apt,4,2,2,2,500,130,30,2,1125,15,100,10,10,10,10,10,10,f,strict_14_with_grace_period,3.88
1444,145,f,29,f,-37.81557,144.95326,Apartment,Entire home/apt,8,2,2,5,200,99,35,2,30,27,96,10,10,10,9,10,10,t,strict_14_with_grace_period,0.99
1445,185,f,25,f,-37.80892,144.96117,Apartment,Entire home/apt,5,1,2,2,250,80,25,1,1125,18,91,9,9,10,10,10,9,t,strict_14_with_grace_period,1.12
1446,119,f,14,t,-37.81629,144.95337,Apartment,Entire home/apt,4,1,0,2,199,79,10,1,1125,33,93,10,9,10,10,10,10,t,strict_14_with_grace_period,1.49
1447,499,t,2,f,-37.81435,144.94845,Apartment,Entire home/apt,5,1,2,3,,,0,3,3,0,,,,,,,,t,flexible,
1448,171,t,5,t,-37.81708,144.97022,Apartment,Entire home/apt,2,1,1,1,400,40,10,3,1125,163,100,10,10,10,10,10,10,f,strict_14_with_grace_period,4.31
1449,26,f,1,f,-38.10842,145.27084,House,Private room,1,1,1,1,0,50,0,1,30,0,,,,,,,,t,moderate,
1450,48,f,7,f,-38.05705,145.3622,House,Private room,3,1.5,1,2,500,10,20,1,1125,4,100,10,10,10,10,9,9,t,strict_14_with_grace_period,1.97
1451,33,f,8,f,-37.88169,145.05022,Apartment,Private room,2,1,1,1,200,,0,3,1125,3,90,8,7,10,10,7,9,f,moderate,1.73
1452,98,f,1,f,-37.81778,144.95638,Apartment,Entire home/apt,4,1.5,1,2,200,79,30,1,1125,101,95,10,10,10,10,10,10,t,strict_14_with_grace_period,3.98
1453,151,f,1,f,-37.83529,144.96854,Apartment,Entire home/apt,3,1,2,2,500,66,0,1,150,46,96,10,10,10,10,10,10,t,flexible,1.47
1454,144,t,2,f,-37.81564,144.95393,Apartment,Entire home/apt,4,1,1,1,0,50,9,2,31,86,98,10,10,10,10,10,10,t,moderate,6.68
1455,200,f,1,f,-37.80682,144.89025,House,Entire home/apt,5,1.5,3,4,1000,60,25,7,35,0,,,,,,,,f,strict_14_with_grace_period,
1456,75,f,1,f,-37.70323,144.94614,House,Private room,2,1,1,1,,,0,1,1125,0,,,,,,,,t,flexible,
1457,119,f,35,t,-37.81678,144.95358,Apartment,Entire home/apt,4,1,0,2,159,79,10,1,1125,46,95,10,9,10,10,10,10,t,strict_14_with_grace_period,2.99
1458,70,t,1,t,-37.99117,145.28678,Guest suite,Entire home/apt,4,1,1,3,,,10,2,1125,127,97,10,10,10,10,10,10,f,moderate,4.73
1459,181,t,2,t,-37.85936,144.98608,Apartment,Entire home/apt,4,1,2,2,400,80,0,2,14,3,93,9,10,10,10,9,9,f,strict_14_with_grace_period,0.05
1460,179,f,1,f,-37.82428,144.96673,Apartment,Entire home/apt,6,2,2,3,180,69,25,1,180,130,93,9,9,9,10,10,9,t,strict_14_with_grace_period,4.89
1461,70,f,1,f,-37.82425,145.00718,House,Private room,1,1.5,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
1462,598,f,2,t,-37.84344,144.97613,Apartment,Entire home/apt,4,1,2,2,250,80,0,5,1125,1,100,10,10,10,10,10,10,t,strict_14_with_grace_period,0.03
1463,119,f,1,f,-37.81215,144.94433,Apartment,Entire home/apt,4,1,1,2,400,40,0,3,1125,9,95,10,10,10,10,10,10,f,strict_14_with_grace_period,0.55
1464,90,f,1,t,-37.73459,144.97684,Townhouse,Entire home/apt,4,1,2,2,,,20,2,1125,75,92,10,9,10,10,9,10,t,moderate,1.19
1465,90,t,8,f,-37.87781,144.98129,Guest suite,Private room,2,2.5,1,1,200,45,15,2,6,2,100,10,10,10,10,10,10,f,moderate,0.3
1466,95,f,2,f,-37.74184,145.19885,House,Private room,2,1,1,1,,10,0,1,1125,0,,,,,,,,f,flexible,
1467,128,f,65,f,-37.81459,144.95227,Apartment,Entire home/apt,3,1,1,2,200,69,15,1,1125,272,97,10,10,10,10,10,9,t,strict_14_with_grace_period,6.77
1468,199,t,2,f,-37.74963,145.69336,House,Entire home/apt,4,2,2,2,0,0,50,2,1125,32,97,10,10,10,10,10,9,t,strict_14_with_grace_period,0.71
1469,139,f,10,f,-37.84461,144.98643,Apartment,Entire home/apt,3,1,1,2,0,75,15,9,365,7,97,10,10,10,10,10,10,f,moderate,0.19
1470,199,f,1,f,-37.81303,144.95055,Apartment,Entire home/apt,2,1,1,1,0,0,0,1,1125,0,,,,,,,,f,flexible,
1471,151,f,1,t,-37.64843,145.5355,Cabin,Entire home/apt,2,1,1,1,0,20,50,1,1125,14,97,10,10,10,10,10,9,t,moderate,4.38
1472,125,f,1,f,-37.88986,145.06125,Apartment,Entire home/apt,4,2,2,2,,100,0,3,14,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.07
1473,44,f,2,t,-37.83163,144.99948,House,Private room,2,1,1,1,,,0,2,1125,1,100,10,10,10,10,10,10,t,flexible,0.03
1474,64,t,1,t,-37.84675,144.97781,Apartment,Private room,2,1,1,1,0,30,30,1,15,97,98,10,10,10,10,10,9,t,moderate,3.25
1475,30,f,1,f,-37.78581,144.96853,House,Private room,2,1,1,1,150,,0,10,18,1,100,10,10,10,10,10,10,f,flexible,0.03
1476,105,t,1,f,-37.90188,145.04639,Apartment,Entire home/apt,2,1,1,1,400,75,0,7,1125,20,97,10,10,10,10,9,9,f,strict_14_with_grace_period,0.95
1477,55,t,1,f,-37.74602,144.86974,House,Private room,2,1,1,1,0,50,0,3,99,35,99,10,10,10,10,9,10,f,flexible,1.85
1478,40,f,2,f,-37.86186,144.99968,Apartment,Private room,2,1,1,1,0,0,15,4,15,5,100,10,10,10,10,9,10,t,moderate,0.36
1479,121,f,1,f,-37.9577,145.04473,House,Entire home/apt,2,1,2,2,,,0,2,10,3,100,10,10,10,10,10,10,t,flexible,0.18
